"date","month","year","zoneid","tnc","subway","taxi","holidays","precip","median.age","median.earnings","scaled.population","scaled.employment","zone.name","borough"
"2015-03-27",3,2015,"ID162",19,234,159,0,0.26,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-03-28",3,2015,"ID162",12,97,139,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-03-29",3,2015,"ID162",9,66,108,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-03-30",3,2015,"ID162",15,213,149,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-03-31",3,2015,"ID162",25,249,157,0,0.11,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-01",4,2015,"ID162",22,240,168,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-02",4,2015,"ID162",23,239,150,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-03",4,2015,"ID162",14,185,131,0,0.06,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-04",4,2015,"ID162",8,91,122,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-05",4,2015,"ID162",7,72,115,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-06",4,2015,"ID162",14,212,141,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-07",4,2015,"ID162",21,236,162,0,0.12,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-08",4,2015,"ID162",22,236,173,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-09",4,2015,"ID162",22,239,176,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-10",4,2015,"ID162",19,227,159,0,0.2,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-11",4,2015,"ID162",10,98,116,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-12",4,2015,"ID162",6,70,95,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-13",4,2015,"ID162",15,210,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-14",4,2015,"ID162",19,233,163,0,0.02,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-15",4,2015,"ID162",19,219,164,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-16",4,2015,"ID162",22,215,164,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-17",4,2015,"ID162",19,208,152,0,0.09,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-18",4,2015,"ID162",12,162,127,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-19",4,2015,"ID162",8,76,113,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-20",4,2015,"ID162",23,222,154,0,1.06,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-21",4,2015,"ID162",20,233,164,0,0.16,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-22",4,2015,"ID162",25,247,158,0,0.11,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-23",4,2015,"ID162",27,245,161,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-24",4,2015,"ID162",23,243,143,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-25",4,2015,"ID162",12,99,134,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-26",4,2015,"ID162",10,71,107,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-27",4,2015,"ID162",17,215,149,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-28",4,2015,"ID162",20,233,159,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-29",4,2015,"ID162",22,234,155,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-04-30",4,2015,"ID162",23,241,161,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-01",5,2015,"ID162",21,235,140,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-02",5,2015,"ID162",11,105,126,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-03",5,2015,"ID162",8,77,108,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-04",5,2015,"ID162",17,215,138,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-05",5,2015,"ID162",22,232,160,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-06",5,2015,"ID162",22,239,167,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-07",5,2015,"ID162",25,239,157,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-08",5,2015,"ID162",20,211,137,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-09",5,2015,"ID162",10,114,115,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-10",5,2015,"ID162",9,68,108,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-11",5,2015,"ID162",19,216,150,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-12",5,2015,"ID162",21,233,154,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-13",5,2015,"ID162",23,239,154,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-14",5,2015,"ID162",26,239,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-15",5,2015,"ID162",22,237,136,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-16",5,2015,"ID162",13,99,116,0,0.33,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-17",5,2015,"ID162",9,73,107,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-18",5,2015,"ID162",21,222,149,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-19",5,2015,"ID162",23,237,160,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-20",5,2015,"ID162",26,245,154,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-21",5,2015,"ID162",25,246,154,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-22",5,2015,"ID162",17,215,129,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-23",5,2015,"ID162",8,90,85,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-24",5,2015,"ID162",8,71,83,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-25",5,2015,"ID162",7,70,90,1,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-26",5,2015,"ID162",19,221,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-27",5,2015,"ID162",28,239,150,0,0.03,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-28",5,2015,"ID162",27,243,155,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-29",5,2015,"ID162",21,235,139,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-30",5,2015,"ID162",11,100,105,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-05-31",5,2015,"ID162",12,79,91,0,0.92,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-01",6,2015,"ID162",27,231,149,0,0.76,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-02",6,2015,"ID162",28,258,147,0,0.35,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-03",6,2015,"ID162",23,245,150,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-04",6,2015,"ID162",25,248,151,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-05",6,2015,"ID162",22,239,143,0,0.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-06",6,2015,"ID162",10,101,109,0,0.31,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-07",6,2015,"ID162",11,77,104,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-08",6,2015,"ID162",20,222,147,0,0.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-09",6,2015,"ID162",23,248,151,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-10",6,2015,"ID162",24,247,157,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-11",6,2015,"ID162",29,253,152,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-12",6,2015,"ID162",22,238,138,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-13",6,2015,"ID162",12,98,106,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-14",6,2015,"ID162",10,78,101,0,0.31,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-15",6,2015,"ID162",25,234,141,0,0.74,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-16",6,2015,"ID162",27,249,150,0,0.23,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-17",6,2015,"ID162",27,251,157,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-18",6,2015,"ID162",28,250,155,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-19",6,2015,"ID162",22,234,140,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-20",6,2015,"ID162",11,99,93,0,0.11,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-21",6,2015,"ID162",10,72,100,0,0.56,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-22",6,2015,"ID162",20,225,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-23",6,2015,"ID162",29,252,154,0,0.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-24",6,2015,"ID162",27,242,155,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-25",6,2015,"ID162",28,247,149,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-26",6,2015,"ID162",21,232,137,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-27",6,2015,"ID162",16,102,110,0,1.07,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-28",6,2015,"ID162",11,80,95,0,0.28,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-29",6,2015,"ID162",19,222,133,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-06-30",6,2015,"ID162",24,243,147,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-01",7,2015,"ID162",24,240,147,0,0.33,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-02",7,2015,"ID162",18,224,120,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-03",7,2015,"ID162",9,102,75,1,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-04",7,2015,"ID162",7,69,67,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-05",7,2015,"ID162",8,75,74,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-06",7,2015,"ID162",18,208,116,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-07",7,2015,"ID162",24,238,143,0,0.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-08",7,2015,"ID162",26,246,153,0,0.21,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-09",7,2015,"ID162",30,244,148,0,0.3,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-10",7,2015,"ID162",25,232,132,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-11",7,2015,"ID162",14,96,99,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-12",7,2015,"ID162",14,74,95,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-13",7,2015,"ID162",24,218,137,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-14",7,2015,"ID162",32,240,151,0,0.5,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-15",7,2015,"ID162",34,245,158,0,0.06,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-16",7,2015,"ID162",31,246,155,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-17",7,2015,"ID162",26,224,121,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-18",7,2015,"ID162",17,96,113,0,0.17,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-19",7,2015,"ID162",15,73,111,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-20",7,2015,"ID162",30,221,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-21",7,2015,"ID162",29,246,138,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-22",7,2015,"ID162",32,246,147,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-23",7,2015,"ID162",33,246,150,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-24",7,2015,"ID162",27,227,136,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-25",7,2015,"ID162",16,97,100,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-26",7,2015,"ID162",14,75,95,0,0.02,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-27",7,2015,"ID162",25,219,138,0,0.12,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-28",7,2015,"ID162",32,240,149,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-29",7,2015,"ID162",33,242,156,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-30",7,2015,"ID162",39,247,145,0,1.51,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-07-31",7,2015,"ID162",27,225,128,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-01",8,2015,"ID162",15,94,96,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-02",8,2015,"ID162",13,74,82,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-03",8,2015,"ID162",25,214,132,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-04",8,2015,"ID162",30,236,149,0,0.25,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-05",8,2015,"ID162",31,239,156,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-06",8,2015,"ID162",30,238,150,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-07",8,2015,"ID162",25,219,130,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-08",8,2015,"ID162",14,93,89,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-09",8,2015,"ID162",13,74,85,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-10",8,2015,"ID162",23,211,124,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-11",8,2015,"ID162",31,229,145,0,1.16,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-12",8,2015,"ID162",30,233,143,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-13",8,2015,"ID162",29,233,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-14",8,2015,"ID162",25,217,124,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-15",8,2015,"ID162",13,89,92,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-16",8,2015,"ID162",14,68,91,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-17",8,2015,"ID162",24,205,124,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-18",8,2015,"ID162",29,224,142,0,0.1,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-19",8,2015,"ID162",30,226,147,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-20",8,2015,"ID162",31,225,149,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-21",8,2015,"ID162",26,209,131,0,1.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-22",8,2015,"ID162",15,89,92,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-23",8,2015,"ID162",13,68,83,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-24",8,2015,"ID162",23,200,118,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-25",8,2015,"ID162",26,219,133,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-26",8,2015,"ID162",26,219,135,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-27",8,2015,"ID162",28,217,136,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-28",8,2015,"ID162",24,205,116,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-29",8,2015,"ID162",14,90,82,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-30",8,2015,"ID162",14,68,90,0,0.07,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-08-31",8,2015,"ID162",24,205,121,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-01",9,2015,"ID162",26,224,137,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-02",9,2015,"ID162",28,226,144,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-03",9,2015,"ID162",29,225,140,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-04",9,2015,"ID162",23,201,112,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-05",9,2015,"ID162",14,87,85,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-06",9,2015,"ID162",13,73,78,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-07",9,2015,"ID162",14,71,91,1,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-08",9,2015,"ID162",32,219,142,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-09",9,2015,"ID162",41,239,143,0,0.07,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-10",9,2015,"ID162",51,254,133,0,1.27,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-11",9,2015,"ID162",32,235,127,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-12",9,2015,"ID162",21,97,104,0,0.24,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-13",9,2015,"ID162",16,71,94,0,0.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-14",9,2015,"ID162",22,198,124,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-15",9,2015,"ID162",30,224,143,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-16",9,2015,"ID162",40,244,140,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-17",9,2015,"ID162",43,244,138,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-18",9,2015,"ID162",35,237,132,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-19",9,2015,"ID162",20,99,111,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-20",9,2015,"ID162",17,73,98,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-21",9,2015,"ID162",29,224,132,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-22",9,2015,"ID162",28,236,136,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-23",9,2015,"ID162",22,211,124,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-24",9,2015,"ID162",25,250,91,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-25",9,2015,"ID162",22,233,108,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-26",9,2015,"ID162",17,108,93,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-27",9,2015,"ID162",14,83,80,0,0,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-28",9,2015,"ID162",21,233,79,0,0.01,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-29",9,2015,"ID162",29,251,106,0,0.11,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-09-30",9,2015,"ID162",34,253,120,0,1.04,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
"2015-10-01",10,2015,"ID162",41,264,118,0,0.09,37.0333333333333,93490.6666666667,18.7901234567901,11.082304526749,"Midtown East","Manhattan"
