"date","month","year","zoneid","tnc","subway","taxi","holidays","precip","median.age","median.earnings","scaled.population","scaled.employment","zone.name","borough"
2015-01-11,1,2015,"ID100",5115,1209861,55087,0,0.15,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-01-18,1,2015,"ID100",5690,1217097,58130,0,2.38,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-01-25,1,2015,"ID100",4893,1158184,53187,1,0.73,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-02-01,2,2015,"ID100",4445,1027610,43494,0,0.81,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-02-08,2,2015,"ID100",6236,1240529,51982,0,1.1,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-02-15,2,2015,"ID100",7508,1270491,57774,1,0.14,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-02-22,2,2015,"ID100",6692,1151736,56514,1,0.89,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-03-01,3,2015,"ID100",6686,1270187,56159,0,0.5,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-03-08,3,2015,"ID100",6124,1228828,49941,0,1.67,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-03-15,3,2015,"ID100",6112,1320707,54483,0,1.48,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-03-22,3,2015,"ID100",6257,1313086,57025,0,0.37,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-03-29,3,2015,"ID100",6552,1292833,55445,0,0.6,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-04-05,4,2015,"ID100",5894,1297433,53079,0,0.17,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-04-12,4,2015,"ID100",6325,1352192,54277,0,0.32,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-04-19,4,2015,"ID100",6048,1304320,51992,0,0.11,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-04-26,4,2015,"ID100",7051,1304528,52043,0,1.33,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-05-03,5,2015,"ID100",6386,1313898,51742,0,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-05-10,5,2015,"ID100",6816,1303707,51749,0,0.01,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-05-17,5,2015,"ID100",6834,1315687,48885,0,0.34,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-05-24,5,2015,"ID100",6626,1315994,50001,0,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-05-31,5,2015,"ID100",6657,1215907,47907,1,0.95,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-06-07,6,2015,"ID100",8325,1338170,50929,0,1.46,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-06-14,6,2015,"ID100",7586,1320772,50180,0,0.36,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-06-21,6,2015,"ID100",8121,1339828,51049,0,1.64,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-06-28,6,2015,"ID100",7983,1343481,50964,0,1.39,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-07-05,7,2015,"ID100",6090,1182841,47392,1,0.35,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-07-12,7,2015,"ID100",8434,1312098,53948,0,0.55,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-07-19,7,2015,"ID100",10133,1289720,52744,0,0.73,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-07-26,7,2015,"ID100",9569,1301376,54284,0,0.02,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-08-02,8,2015,"ID100",10207,1291848,52206,0,1.63,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-08-09,8,2015,"ID100",10003,1287977,52252,0,0.25,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-08-16,8,2015,"ID100",9641,1258863,51118,0,1.16,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-08-23,8,2015,"ID100",9884,1250490,52556,0,1.14,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-08-30,8,2015,"ID100",9868,1219352,51427,0,0.07,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-09-06,9,2015,"ID100",10580,1209687,51406,0,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-09-13,9,2015,"ID100",12997,1187907,48080,1,1.63,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-09-20,9,2015,"ID100",12382,1287137,50043,0,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-09-27,9,2015,"ID100",9620,1256602,46091,0,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-10-04,10,2015,"ID100",12471,1283547,44729,0,2.89,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-10-11,10,2015,"ID100",11585,1335126,48093,0,0.56,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-10-18,10,2015,"ID100",11812,1296463,50115,1,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-10-25,10,2015,"ID100",11879,1322211,48492,0,0.03,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-11-01,11,2015,"ID100",13609,1357601,46660,0,1.52,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-11-08,11,2015,"ID100",12788,1316466,48688,0,0.01,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-11-15,11,2015,"ID100",12948,1300794,47331,1,0.6,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-11-22,11,2015,"ID100",13464,1285559,46346,0,1.01,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-11-29,11,2015,"ID100",9080,1142105,45879,1,0.02,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-12-06,12,2015,"ID100",13498,1347438,50058,0,0.45,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-12-13,12,2015,"ID100",13899,1387708,48744,0,0,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-12-20,12,2015,"ID100",15194,1404306,51581,0,1.56,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2015-12-27,12,2015,"ID100",8773,1145037,43099,1,1.77,31.75,86659.5,1.2734693877551,0.828571428571429,"Garment District","Manhattan"
2016-01-03,1,2016,"ID100",7537,1118971,41338,1,0.84,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-01-10,1,2016,"ID100",10927,1194686,47042,0,1.51,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-01-17,1,2016,"ID100",12997,1198121,51278,0,0.32,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-01-24,1,2016,"ID100",12180,1030915,42994,1,2.56,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-01-31,1,2016,"ID100",13118,1220349,45183,0,0,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-02-07,2,2016,"ID100",14297,1208855,49750,0,1.19,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-02-14,2,2016,"ID100",17179,1223445,54626,1,0.12,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-02-21,2,2016,"ID100",14705,1162129,52842,1,1.33,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-02-28,2,2016,"ID100",16076,1234153,51892,0,1.57,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-03-06,3,2016,"ID100",14639,1240032,52658,0,0.33,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-03-13,3,2016,"ID100",14371,1241403,53149,0,0.04,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-03-20,3,2016,"ID100",14831,1267644,53443,0,0.4,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-03-27,3,2016,"ID100",14092,1274415,54005,0,0.11,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-04-03,4,2016,"ID100",14115,1312521,53700,0,0.77,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-04-10,4,2016,"ID100",15677,1270112,52231,0,0.62,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-04-17,4,2016,"ID100",14811,1282462,51851,0,0.21,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-04-24,4,2016,"ID100",13386,1255261,48900,0,0.15,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-05-01,5,2016,"ID100",14000,1236690,51365,0,0.4,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-05-08,5,2016,"ID100",16325,1282877,50586,0,1.51,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-05-15,5,2016,"ID100",15279,1270683,48393,0,0.25,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-05-22,5,2016,"ID100",15370,1296321,47775,0,0.17,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-05-29,5,2016,"ID100",14708,1252102,47202,0,0.28,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-06-05,6,2016,"ID100",14347,1149069,44609,1,2.4,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-06-12,6,2016,"ID100",16906,1284317,46952,0,0.55,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-06-19,6,2016,"ID100",15617,1303204,48236,0,0.13,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-06-26,6,2016,"ID100",16221,1319482,48795,0,0,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-07-03,7,2016,"ID100",14606,1246337,46402,0,0.99,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-07-10,7,2016,"ID100",13810,1113005,44104,1,1.56,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-07-17,7,2016,"ID100",18633,1252474,50772,0,0.49,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-07-24,7,2016,"ID100",18826,1260922,51271,0,0.22,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-07-31,7,2016,"ID100",18719,1244165,50053,0,3.24,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-08-07,8,2016,"ID100",17365,1244201,49551,0,0.08,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-08-14,8,2016,"ID100",18584,1211206,49934,0,0.49,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-08-21,8,2016,"ID100",17577,1187853,50089,0,0.67,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-08-28,8,2016,"ID100",16717,1180884,47743,0,0.01,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-09-04,9,2016,"ID100",17156,1169374,47425,0,0.45,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-09-11,9,2016,"ID100",19545,1133729,46260,1,0.15,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-09-18,9,2016,"ID100",20332,1262741,43959,0,0.45,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-09-25,9,2016,"ID100",17931,1259518,42846,0,1.12,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-10-02,10,2016,"ID100",18739,1256323,44976,0,0.56,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-10-09,10,2016,"ID100",17815,1254238,45734,0,0.91,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-10-16,10,2016,"ID100",16582,1215453,45176,1,0,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-10-23,10,2016,"ID100",18462,1258546,46605,0,1.6,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-10-30,10,2016,"ID100",19436,1290411,46344,0,1.58,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-11-06,11,2016,"ID100",17697,1309851,45493,0,0,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-11-13,11,2016,"ID100",19185,1285134,45003,1,0.03,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-11-20,11,2016,"ID100",18007,1295151,45316,0,2.03,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-11-27,11,2016,"ID100",14965,1141167,43339,1,0.03,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-12-04,12,2016,"ID100",20372,1328550,49435,0,2.72,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-12-11,12,2016,"ID100",20913,1371950,47734,0,0.66,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-12-18,12,2016,"ID100",21477,1369765,49884,0,1.31,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2016-12-25,12,2016,"ID100",15967,1269490,44510,0,0.53,32.1,83605,1.08979591836735,0.710204081632653,"Garment District","Manhattan"
2017-01-01,1,2017,"ID100",14347,1144366,38407,1,0.42,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-01-08,1,2017,"ID100",16340,1111243,40393,1,1.04,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-01-15,1,2017,"ID100",19734,1201140,44421,0,0.69,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-01-22,1,2017,"ID100",20847,1144046,44131,1,0.64,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-01-29,1,2017,"ID100",21994,1209778,45798,0,2.1,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-02-05,2,2017,"ID100",20263,1219502,45454,0,0.06,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-02-12,2,2017,"ID100",22011,1130659,43926,1,1.57,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-02-19,2,2017,"ID100",21773,1258795,49226,0,0.01,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-02-26,2,2017,"ID100",20447,1176770,47111,1,0.4,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-03-05,3,2017,"ID100",22873,1252941,50084,0,0.08,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-03-12,3,2017,"ID100",23723,1252119,51803,0,0.41,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-03-19,3,2017,"ID100",17979,1142891,35308,0,1.72,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-03-26,3,2017,"ID100",20733,1295019,47799,0,0.14,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-04-02,4,2017,"ID100",21289,1295346,48896,0,2.9,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-04-09,4,2017,"ID100",20406,1276101,47288,0,2.16,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-04-16,4,2017,"ID100",18409,1272366,44893,0,0.03,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-04-23,4,2017,"ID100",20302,1295232,45390,0,0.49,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-04-30,4,2017,"ID100",21065,1283848,45120,0,1.31,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-05-07,5,2017,"ID100",20671,1273735,44647,0,2.47,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-05-14,5,2017,"ID100",19639,1270249,43810,0,1.68,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-05-21,5,2017,"ID100",19997,1313610,41764,0,0.01,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-05-28,5,2017,"ID100",18789,1266085,40900,0,1.66,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-06-04,6,2017,"ID100",21975,1148119,41242,1,0.34,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-06-11,6,2017,"ID100",24812,1303252,44742,0,0.2,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-06-18,6,2017,"ID100",24105,1292602,45761,0,1.37,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2017-06-25,6,2017,"ID100",25423,1330181,43246,0,2.65,32.05,93613,1.2,797.616326530612,"Garment District","Manhattan"
2015-01-11,1,2015,"ID106",1220,152233,2232,0,0.15,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-01-18,1,2015,"ID106",1285,153472,2141,0,2.38,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-01-25,1,2015,"ID106",1289,147904,2143,1,0.73,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-02-01,2,2015,"ID106",1342,136489,2305,0,0.81,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-02-08,2,2015,"ID106",1462,158676,2435,0,1.1,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-02-15,2,2015,"ID106",1331,155460,2339,1,0.14,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-02-22,2,2015,"ID106",1367,136009,2257,1,0.89,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-03-01,3,2015,"ID106",1486,157513,2691,0,0.5,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-03-08,3,2015,"ID106",1166,158278,2388,0,1.67,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-03-15,3,2015,"ID106",1349,163466,2742,0,1.48,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-03-22,3,2015,"ID106",1421,160079,2292,0,0.37,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-03-29,3,2015,"ID106",1433,156239,2562,0,0.6,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-04-05,4,2015,"ID106",1335,155314,2042,0,0.17,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-04-12,4,2015,"ID106",1512,150247,2469,0,0.32,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-04-19,4,2015,"ID106",1447,163668,2234,0,0.11,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-04-26,4,2015,"ID106",1634,159964,2891,0,1.33,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-05-03,5,2015,"ID106",1559,162435,2395,0,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-05-10,5,2015,"ID106",1517,162735,2319,0,0.01,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-05-17,5,2015,"ID106",1544,166731,2516,0,0.34,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-05-24,5,2015,"ID106",1549,160831,2098,0,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-05-31,5,2015,"ID106",1977,149465,2582,1,0.95,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-06-07,6,2015,"ID106",1968,161859,2777,0,1.46,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-06-14,6,2015,"ID106",1873,166137,2459,0,0.36,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-06-21,6,2015,"ID106",1893,158527,2278,0,1.64,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-06-28,6,2015,"ID106",2168,156259,2815,0,1.39,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-07-05,7,2015,"ID106",1593,136982,1868,1,0.35,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-07-12,7,2015,"ID106",1791,150821,2033,0,0.55,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-07-19,7,2015,"ID106",1924,151313,1930,0,0.73,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-07-26,7,2015,"ID106",2020,150869,2055,0,0.02,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-08-02,8,2015,"ID106",2032,150483,2035,0,1.63,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-08-09,8,2015,"ID106",2152,145577,1977,0,0.25,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-08-16,8,2015,"ID106",2161,144029,2061,0,1.16,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-08-23,8,2015,"ID106",2258,141572,1850,0,1.14,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-08-30,8,2015,"ID106",2264,141704,1905,0,0.07,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-09-06,9,2015,"ID106",2081,141767,1630,0,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-09-13,9,2015,"ID106",2739,140238,2138,1,1.63,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-09-20,9,2015,"ID106",2544,156512,2125,0,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-09-27,9,2015,"ID106",2570,156962,2085,0,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-10-04,10,2015,"ID106",2731,159888,1999,0,2.89,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-10-11,10,2015,"ID106",2601,160379,2133,0,0.56,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-10-18,10,2015,"ID106",3032,160074,2457,1,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-10-25,10,2015,"ID106",2587,163621,1990,0,0.03,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-11-01,11,2015,"ID106",3265,172259,2525,0,1.52,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-11-08,11,2015,"ID106",2908,163460,2093,0,0.01,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-11-15,11,2015,"ID106",3136,160331,2149,1,0.6,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-11-22,11,2015,"ID106",3243,163757,2167,0,1.01,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-11-29,11,2015,"ID106",2627,120356,1747,1,0.02,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-12-06,12,2015,"ID106",3405,162121,2316,0,0.45,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-12-13,12,2015,"ID106",3510,166790,2446,0,0,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-12-20,12,2015,"ID106",3888,163884,2255,0,1.56,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2015-12-27,12,2015,"ID106",2029,111600,1232,1,1.77,33.2333333333333,48350.3333333333,4.57239309827457,2.21380345086272,"Gowanus","Brooklyn"
2016-01-03,1,2016,"ID106",2926,114567,1947,1,0.84,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-01-10,1,2016,"ID106",3071,151896,1887,0,1.51,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-01-17,1,2016,"ID106",3523,157570,1889,0,0.32,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-01-24,1,2016,"ID106",2749,133761,1509,1,2.56,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-01-31,1,2016,"ID106",4226,167630,2355,0,0,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-02-07,2,2016,"ID106",3813,160316,2103,0,1.19,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-02-14,2,2016,"ID106",4304,148931,2204,1,0.12,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-02-21,2,2016,"ID106",3939,134939,2260,1,1.33,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-02-28,2,2016,"ID106",4225,156253,2209,0,1.57,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-03-06,3,2016,"ID106",3964,158181,2084,0,0.33,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-03-13,3,2016,"ID106",3810,152901,2072,0,0.04,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-03-20,3,2016,"ID106",3740,158030,2143,0,0.4,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-03-27,3,2016,"ID106",4241,151925,2119,0,0.11,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
2016-04-03,4,2016,"ID106",4041,156709,2216,0,0.77,33.5333333333333,48090,4.6894223555889,2.18904726181545,"Gowanus","Brooklyn"
